,carat,cut,color,clarity,depth,table,price,x,y,z
52455,0.33,Ideal,E,VS1,61.1,56.0,850,4.45,4.48,2.73
52456,1.31,Premium,H,VS2,62.5,58.0,7277,6.97,6.94,4.35
52457,1.51,Premium,H,VS2,60.2,60.0,11540,7.35,7.33,4.42
52458,0.52,Premium,G,VS1,61.1,58.0,1815,5.19,5.16,3.16
52459,1.02,Premium,H,SI2,59.2,59.0,3701,6.57,6.54,3.88
52460,0.9,Ideal,D,VS1,61.9,59.0,7393,6.14,6.17,3.81
52461,1.01,Very Good,G,I1,63.1,60.0,2108,6.42,6.25,3.99
52462,0.32,Ideal,D,VS2,61.7,54.0,972,4.43,4.38,2.72
52463,1.54,Premium,D,SI2,59.9,62.0,9821,7.51,7.44,4.48
52464,0.93,Ideal,G,IF,62.2,58.0,5879,6.25,6.22,3.88
52465,1.04,Premium,G,SI1,61.4,57.0,5086,6.56,6.5,4.01
52466,1.01,Very Good,E,VS1,57.7,62.0,8668,6.57,6.63,3.81
52467,0.41,Ideal,F,VS2,62.7,57.0,1107,4.78,4.73,2.98
52468,0.32,Ideal,I,SI1,60.5,58.0,450,4.43,4.49,2.7
52469,1.22,Ideal,I,VS1,61.9,55.7,6469,6.81,6.84,4.23
52470,1.01,Very Good,E,SI1,60.0,60.0,5461,6.43,6.51,3.88
52471,0.9,Very Good,I,VS2,59.9,58.0,3709,6.17,6.22,3.71
52472,0.38,Good,F,VS2,63.4,62.0,713,4.52,4.56,2.88
52473,1.05,Premium,F,SI2,62.3,56.0,4363,6.55,6.51,4.07
52474,0.75,Ideal,I,VS1,63.0,57.0,2613,5.8,5.82,3.66
52475,1.0,Very Good,D,SI2,62.6,57.0,4867,6.37,6.4,4.0
52476,1.55,Ideal,J,SI1,61.7,54.0,7987,7.42,7.55,4.62
52477,0.84,Ideal,H,SI2,63.0,56.0,2628,6.04,6.02,3.8
52478,0.3,Premium,E,SI2,61.7,61.0,540,4.31,4.28,2.65
52479,0.61,Very Good,H,VVS2,61.4,57.0,1970,5.46,5.5,3.36
52480,1.14,Premium,D,SI2,59.2,61.0,5047,6.84,6.82,4.04
52481,0.71,Ideal,F,VS1,61.5,56.0,3710,5.72,5.76,3.53
52482,0.39,Premium,G,VS1,62.6,58.0,855,4.66,4.7,2.93
52483,2.08,Ideal,G,SI2,61.8,56.0,18124,8.22,8.18,5.07
52484,0.57,Ideal,F,VS2,60.8,57.0,1869,5.34,5.37,3.25
52485,1.03,Ideal,H,SI1,61.0,55.0,4759,6.56,6.59,4.01
52486,0.44,Good,F,SI1,63.8,54.0,756,4.8,4.85,3.08
52487,0.77,Good,D,SI2,64.9,53.0,2523,5.84,5.75,3.76
52488,0.3,Ideal,D,SI1,62.4,54.0,508,4.32,4.34,2.7
52489,0.57,Ideal,D,VS1,61.7,56.0,2091,5.31,5.33,3.28
52490,0.56,Ideal,E,VS2,62.6,57.0,1819,5.26,5.29,3.3
52491,0.58,Fair,G,VS1,64.7,60.0,1701,5.23,5.28,3.41
52492,1.21,Ideal,J,VS1,62.3,55.0,5421,6.86,6.81,4.26
52493,0.35,Premium,E,SI1,62.7,57.0,788,4.52,4.47,2.82
52494,0.41,Very Good,E,SI2,62.9,58.0,683,4.72,4.75,2.98
52495,1.17,Ideal,G,VS2,62.2,57.0,6321,6.75,6.72,4.19
52496,0.4,Very Good,F,VS1,61.3,54.0,890,4.8,4.83,2.95
52497,0.34,Ideal,D,VVS2,61.2,56.0,885,4.5,4.52,2.76
52498,1.0,Premium,H,VS2,58.9,56.0,4514,6.53,6.51,3.84
52499,1.28,Very Good,I,SI1,63.6,54.0,5920,6.87,6.9,4.38
52500,0.39,Very Good,D,VS1,61.7,59.0,876,4.64,4.69,2.88
52501,0.56,Premium,E,VVS2,61.5,58.0,2279,5.3,5.33,3.27
52502,0.8,Ideal,F,VS1,61.2,56.0,3793,6.01,5.98,3.67
52503,0.73,Premium,E,VS2,62.5,61.0,2862,5.78,5.64,3.59
52504,0.32,Premium,G,VS1,62.1,56.0,828,4.43,4.4,2.74
52505,0.57,Premium,E,SI1,60.3,57.0,1728,5.4,5.34,3.24
52506,1.15,Premium,G,SI1,63.0,59.0,5384,6.68,6.63,4.19
52507,0.31,Premium,E,VS2,61.0,58.0,872,4.39,4.37,2.67
52508,0.41,Good,J,VS2,64.0,59.0,565,4.64,4.71,2.99
52509,0.83,Premium,G,SI2,62.9,57.0,2386,5.99,5.96,3.76
52510,0.32,Ideal,G,SI2,62.5,57.0,540,4.38,4.35,2.73
52511,0.42,Ideal,G,VVS1,61.4,56.0,1179,4.81,4.83,2.96
52512,0.91,Very Good,J,VS2,61.0,58.0,3258,6.22,6.3,3.82
52513,1.19,Premium,H,SI1,60.8,59.0,5698,6.87,6.84,4.17
52514,0.52,Ideal,I,IF,60.2,56.0,1988,5.23,5.27,3.16
52515,0.32,Ideal,E,VS1,59.5,57.0,657,4.45,4.49,2.66
52516,0.72,Good,F,SI1,63.9,62.0,2229,5.7,5.63,3.62
52517,0.32,Ideal,G,VVS1,61.6,55.0,814,4.43,4.47,2.74
52518,1.01,Good,F,SI1,63.7,57.0,4899,6.35,6.4,4.06
52519,0.5,Ideal,G,VVS2,62.8,57.0,1858,5.07,5.05,3.18
52520,0.77,Ideal,I,SI2,61.6,57.0,2425,5.87,5.92,3.63
52521,0.51,Ideal,E,VS2,62.4,57.0,1781,5.13,5.1,3.19
52522,0.5,Good,E,SI1,65.5,56.0,1136,4.9,4.99,3.24
52523,0.75,Ideal,G,VS2,61.6,55.0,3073,5.86,5.89,3.62
52524,0.32,Ideal,E,VVS1,61.5,56.0,1140,4.43,4.45,2.73
52525,0.75,Fair,D,SI2,64.6,57.0,2848,5.74,5.72,3.7
52526,0.43,Ideal,F,VVS1,62.1,55.0,1358,4.81,4.85,3.0
52527,1.2,Ideal,F,VS1,62.0,55.0,9641,6.81,6.83,4.23
52528,1.25,Very Good,H,SI2,63.5,57.0,4060,6.73,6.65,4.25
52529,1.21,Premium,G,VS2,61.0,58.0,8504,6.88,6.82,4.18
52530,1.2,Premium,G,VS2,62.1,61.0,7728,6.74,6.68,4.17
52531,1.0,Premium,E,VS2,61.5,58.0,6720,6.42,6.39,3.94
52532,0.98,Premium,H,VS2,59.9,60.0,4623,6.45,6.38,3.84
52533,1.52,Good,F,SI1,63.6,54.0,10664,7.33,7.22,4.63
52534,1.54,Premium,H,VS2,61.8,59.0,10897,7.4,7.35,4.56
52535,0.72,Very Good,G,VS2,63.7,56.4,2776,5.62,5.69,3.61
52536,0.3,Premium,E,SI1,62.7,60.0,675,4.28,4.24,2.67
52537,1.08,Ideal,I,SI2,61.9,55.0,3849,6.58,6.61,4.08
52538,1.6,Premium,F,SI1,60.5,58.0,12343,7.62,7.53,4.58
52539,0.3,Premium,E,VVS2,61.4,59.0,1013,4.34,4.32,2.66
52540,0.72,Premium,E,SI2,60.4,58.0,2320,5.82,5.78,3.5
52541,1.0,Ideal,E,I1,63.0,57.0,3360,6.35,6.32,3.99
52542,1.25,Ideal,J,SI1,62.1,58.0,5252,6.86,6.89,4.27
52543,0.31,Very Good,G,VVS1,62.8,57.0,761,4.3,4.33,2.71
52544,0.54,Ideal,G,SI1,60.0,57.0,1999,5.31,5.36,3.2
52545,0.26,Very Good,D,VVS2,59.1,59.0,597,4.21,4.28,2.51
52546,1.67,Ideal,H,VS2,61.7,55.0,12327,7.68,7.61,4.72
52547,0.57,Premium,G,VS2,62.1,57.0,1728,5.3,5.27,3.28
52548,1.01,Good,E,SI1,64.3,59.0,4181,6.31,6.28,4.05
52549,0.32,Very Good,I,VS1,62.6,58.0,505,4.38,4.4,2.75
52550,0.32,Premium,D,VS2,62.9,59.0,842,4.39,4.36,2.75
52551,0.23,Good,G,VVS1,56.2,60.0,395,4.14,4.19,2.34
52552,0.3,Ideal,I,VS1,62.3,55.0,457,4.3,4.34,2.69
52553,0.23,Good,E,VVS2,63.3,56.0,530,3.88,3.92,2.47
52554,0.93,Ideal,G,SI1,60.1,57.0,5126,6.33,6.41,3.83
52555,1.08,Ideal,G,VS2,62.5,56.0,6530,6.57,6.54,4.1
52556,1.11,Good,E,SI2,58.3,60.0,4532,6.76,6.83,3.96
52557,0.73,Premium,E,VS1,61.2,58.0,3311,5.83,5.77,3.55
52558,0.71,Premium,E,SI1,62.2,58.0,2743,5.74,5.67,3.55
52559,0.53,Ideal,I,VS2,62.1,54.0,1046,5.2,5.24,3.24
52560,0.72,Premium,D,SI1,60.4,59.0,2691,5.77,5.72,3.47
52561,0.35,Ideal,F,SI1,61.5,55.9,596,4.53,4.56,2.8
52562,0.51,Very Good,F,SI1,63.1,54.0,1312,5.12,5.06,3.21
52563,1.13,Fair,H,SI2,64.4,58.0,4113,6.59,6.51,4.22
52564,2.12,Ideal,J,SI1,62.1,56.0,14503,8.17,8.25,5.1
52565,0.9,Ideal,G,VS2,60.8,57.0,4884,6.26,6.17,3.78
52566,0.4,Ideal,G,VVS1,62.4,57.0,1200,4.78,4.74,2.97
52567,0.76,Good,J,SI1,63.8,57.0,1809,5.78,5.74,3.67
52568,0.8,Ideal,F,SI1,60.1,60.0,3293,5.98,6.03,3.61
52569,0.7,Ideal,E,VS2,61.0,56.0,3504,5.74,5.78,3.52
52570,1.0,Premium,E,SI2,60.5,61.0,4077,6.38,6.31,3.84
52571,0.3,Premium,E,VS2,62.0,59.0,844,4.31,4.27,2.66
52572,1.05,Premium,E,SI2,62.2,59.0,3886,6.51,6.44,4.03
52573,0.28,Ideal,F,VVS2,62.6,55.0,787,4.2,4.23,2.64
52574,0.54,Good,G,VS1,60.8,62.0,1685,5.22,5.24,3.18
52575,0.72,Ideal,E,SI1,62.2,58.0,3037,5.72,5.75,3.57
52576,0.54,Ideal,G,VVS1,62.2,56.0,2236,5.22,5.2,3.24
52577,0.8,Very Good,F,SI1,63.4,57.0,2851,5.89,5.82,3.71
52578,0.41,Ideal,F,VS2,61.8,57.0,863,4.73,4.78,2.94
52579,0.7,Very Good,F,VS2,62.2,56.0,2325,5.67,5.75,3.55
52580,0.31,Ideal,E,SI1,61.8,53.9,542,4.32,4.35,2.68
52581,1.04,Ideal,I,SI1,61.3,57.0,4659,6.56,6.53,4.01
52582,2.04,Premium,I,I1,59.3,61.0,8408,8.3,8.25,4.91
52583,0.43,Ideal,J,VS1,61.7,58.0,703,4.8,4.84,2.98
52584,1.22,Good,G,SI2,64.0,61.0,4181,6.75,6.68,4.3
52585,0.3,Very Good,H,VVS1,62.0,59.0,684,4.26,4.29,2.65
52586,1.1,Ideal,G,SI2,62.1,58.0,5361,6.61,6.63,4.11
52587,0.31,Very Good,E,SI1,63.5,55.0,698,4.35,4.31,2.75
52588,0.3,Ideal,E,VS2,62.1,56.0,658,4.25,4.31,2.66
52589,1.2,Ideal,I,SI1,62.6,58.0,5376,6.74,6.71,4.21
52590,0.38,Ideal,D,VVS2,61.3,56.0,1200,4.63,4.73,2.87
52591,0.3,Ideal,E,VVS1,62.1,56.0,838,4.3,4.33,2.68
52592,0.33,Premium,G,VVS2,60.9,57.0,965,4.5,4.43,2.72
52593,1.01,Premium,G,SI1,60.8,60.0,5090,6.47,6.39,3.91
52594,1.0,Good,G,VS1,64.2,61.0,5863,6.23,6.29,4.02
52595,1.01,Premium,H,SI1,62.3,58.0,5090,6.44,6.4,4.0
52596,1.09,Ideal,H,SI1,61.9,56.0,4784,6.61,6.64,4.1
52597,0.34,Ideal,G,VS2,61.0,57.0,596,4.48,4.5,2.74
52598,0.7,Good,I,SI1,58.5,61.0,2276,5.76,5.82,3.39
52599,0.37,Ideal,G,VS2,60.8,57.0,833,4.66,4.61,2.82
52600,1.73,Premium,F,VS2,61.2,58.0,16975,7.76,7.69,4.73
52601,0.33,Ideal,I,IF,61.7,55.0,675,4.45,4.49,2.76
52602,0.32,Ideal,F,VVS2,61.2,57.0,800,4.42,4.44,2.71
52603,1.58,Premium,I,VS1,61.1,59.0,10428,7.44,7.52,4.57
52604,1.15,Premium,G,SI1,62.0,58.0,4776,6.68,6.77,4.17
52605,1.24,Very Good,F,VVS2,63.6,56.0,11268,6.75,6.8,4.31
52606,0.76,Premium,E,SI2,62.4,58.0,2451,5.83,5.86,3.65
52607,2.52,Ideal,I,SI1,61.5,56.0,17231,8.76,8.69,5.37
52608,0.57,Premium,F,SI2,60.7,59.0,1746,5.38,5.33,3.25
52609,0.7,Very Good,G,VS2,61.3,57.0,2433,5.66,5.7,3.48
52610,0.72,Ideal,G,VS1,61.5,57.0,3478,5.74,5.79,3.54
52611,0.85,Very Good,D,VS2,61.8,56.0,4211,6.06,6.08,3.75
52612,0.54,Ideal,G,VVS1,62.2,56.0,2123,5.2,5.22,3.24
52613,1.13,Ideal,H,SI2,60.6,57.0,3670,6.79,6.77,4.11
52614,0.41,Good,D,SI1,63.1,59.0,791,4.7,4.71,2.97
52615,1.01,Premium,E,SI2,60.0,61.0,4921,6.53,6.47,3.9
52616,0.32,Very Good,D,SI1,58.9,60.0,589,4.47,4.49,2.64
52617,0.32,Ideal,G,VVS2,62.6,57.0,936,4.38,4.34,2.73
52618,1.16,Premium,H,SI2,61.8,58.0,4872,6.81,6.75,4.19
52619,1.97,Premium,H,VS2,62.9,59.0,17535,8.01,7.9,5.0
52620,0.36,Premium,J,SI1,61.3,60.0,421,4.52,4.59,2.79
52621,0.35,Ideal,E,SI1,61.6,55.0,744,4.55,4.57,2.81
52622,0.34,Ideal,E,VS2,62.0,56.0,646,4.46,4.48,2.77
52623,1.01,Premium,E,SI2,59.6,61.0,4434,6.59,6.56,3.92
52624,0.28,Very Good,G,VVS2,62.3,56.0,522,4.16,4.19,2.6
52625,0.51,Ideal,E,VS2,61.8,56.0,1656,5.12,5.14,3.17
52626,0.43,Very Good,H,SI1,60.2,57.0,716,4.91,4.93,2.96
52627,2.09,Very Good,F,SI2,61.3,59.0,18509,8.19,8.33,5.06
52628,0.35,Very Good,D,VVS2,60.0,56.0,1162,4.61,4.63,2.77
52629,1.0,Premium,F,SI1,60.7,60.0,5292,6.4,6.36,3.87
52630,2.01,Premium,I,SI1,58.9,59.0,13755,8.26,8.22,4.85
52631,0.33,Ideal,D,VS1,61.0,56.0,978,4.49,4.52,2.75
52632,1.23,Very Good,G,SI1,63.1,56.0,6665,6.81,6.78,4.29
52633,1.2,Good,I,SI1,64.4,61.0,5458,6.52,6.59,4.22
52634,1.13,Good,G,I1,63.4,58.0,3127,6.58,6.61,4.18
52635,1.2,Ideal,D,SI1,61.8,58.0,7508,6.76,6.83,4.2
52636,0.31,Very Good,G,SI1,63.0,56.0,462,4.3,4.34,2.72
52637,1.62,Ideal,I,VS2,61.8,55.0,11217,7.56,7.59,4.68
52638,1.34,Very Good,I,SI1,61.1,59.0,6763,7.05,7.12,4.33
52639,0.55,Ideal,G,VVS2,60.5,56.0,1948,5.36,5.37,3.24
52640,1.01,Good,E,SI1,64.3,59.0,5379,6.23,6.28,4.02
52641,0.38,Premium,G,VS1,60.6,58.0,833,4.64,4.67,2.82
52642,0.71,Ideal,G,SI2,59.5,57.0,2194,5.86,5.78,3.46
52643,0.32,Premium,I,VVS2,62.1,59.0,561,4.35,4.38,2.71
52644,1.51,Very Good,G,VS2,63.5,57.0,12872,7.23,7.19,4.58
52645,0.23,Premium,D,VVS2,59.6,61.0,640,4.03,3.99,2.39
52646,0.37,Premium,F,VS2,61.0,58.0,957,4.63,4.61,2.82
52647,1.6,Fair,D,SI2,64.7,58.0,8666,7.35,7.28,4.73
52648,0.74,Very Good,J,SI1,62.2,59.0,1913,5.74,5.81,3.59
52649,0.72,Very Good,D,VS2,61.0,59.0,2697,5.74,5.77,3.51
52650,0.32,Ideal,H,VS1,63.0,57.0,720,4.35,4.32,2.73
52651,0.31,Ideal,G,VVS1,62.0,55.0,789,4.34,4.37,2.7
52652,0.71,Premium,D,SI2,61.6,60.0,2317,5.7,5.64,3.49
52653,0.36,Ideal,G,VVS2,61.8,55.0,888,4.57,4.62,2.84
52654,0.33,Premium,I,VS1,61.6,60.0,521,4.42,4.45,2.73
52655,0.41,Premium,J,VS2,61.9,59.0,611,4.69,4.74,2.92
52656,0.27,Very Good,E,VS2,63.1,57.0,470,4.07,4.11,2.58
52657,1.22,Ideal,H,SI2,61.0,57.0,5602,6.93,6.88,4.2
52658,0.9,Very Good,D,SI1,61.8,61.0,4068,6.16,6.2,3.82
52659,0.3,Ideal,G,VVS2,62.6,53.0,665,4.31,4.35,2.71
52660,0.76,Ideal,F,SI1,62.7,57.0,2607,5.82,5.85,3.66
52661,0.9,Ideal,G,SI1,62.2,56.0,3931,6.2,6.14,3.84
52662,1.52,Premium,D,SI2,60.6,62.0,9561,7.42,7.37,4.48
52663,1.07,Ideal,G,VVS2,62.4,55.6,8235,6.48,6.55,4.07
52664,0.51,Ideal,G,VVS2,60.1,56.0,1875,5.19,5.22,3.13
52665,1.65,Ideal,G,VS2,60.8,56.0,14456,7.65,7.7,4.67
52666,0.93,Very Good,D,SI1,60.8,59.0,4527,6.24,6.27,3.8
52667,1.5,Ideal,I,SI1,62.1,55.0,8685,7.32,7.36,4.56
52668,0.47,Very Good,G,VVS1,60.6,55.0,1780,5.05,5.09,3.07
52669,0.31,Premium,G,VS2,62.6,57.0,698,4.32,4.3,2.7
52670,0.31,Very Good,E,SI1,63.1,55.0,698,4.36,4.33,2.74
52671,0.4,Ideal,E,VVS2,62.1,55.0,1158,4.74,4.76,2.95
52672,0.42,Premium,G,VS2,61.9,58.0,1087,4.82,4.77,2.97
52673,1.06,Ideal,I,VS1,62.0,55.0,5577,6.55,6.58,4.07
52674,1.01,Good,F,SI2,63.8,57.0,3597,6.36,6.31,4.04
52675,1.06,Ideal,E,SI2,62.2,55.0,5319,6.54,6.51,4.06
52676,0.42,Ideal,D,VS1,61.5,54.0,1179,4.79,4.84,2.96
52677,0.44,Premium,G,VVS1,60.9,59.0,1294,4.96,4.9,3.0
52678,0.3,Ideal,I,SI1,61.8,57.0,382,4.3,4.34,2.67
52679,0.72,Very Good,H,VS2,61.4,57.0,2462,5.75,5.79,3.54
52680,0.52,Premium,G,SI2,58.4,62.0,1076,5.33,5.28,3.1
52681,0.3,Premium,G,VS2,61.9,58.0,675,4.33,4.3,2.67
52682,0.55,Ideal,E,VS1,62.0,56.0,2107,5.27,5.24,3.26
52683,0.24,Ideal,F,IF,60.7,57.0,678,3.99,4.04,2.43
52684,0.81,Ideal,I,VS2,61.4,55.0,3355,6.03,6.06,3.71
52685,2.0,Premium,H,SI2,62.8,57.0,11975,8.05,8.01,5.04
52686,0.42,Ideal,F,VS1,62.3,55.0,1103,4.79,4.77,2.98
52687,2.02,Fair,G,I1,65.6,57.0,6346,7.87,7.8,5.15
52688,0.32,Ideal,G,IF,61.0,56.0,918,4.43,4.45,2.71
52689,1.7,Ideal,H,SI2,62.9,57.0,7664,7.59,7.55,4.76
52690,1.03,Ideal,E,SI1,62.2,57.0,5234,6.42,6.48,4.01
52691,1.23,Ideal,I,VS2,62.4,58.0,6817,6.81,6.88,4.27
52692,1.0,Ideal,G,VS2,60.5,56.0,6328,6.54,6.49,3.94
52693,2.0,Ideal,H,SI1,62.8,52.0,18440,8.05,8.1,5.06
52694,0.75,Ideal,E,VS2,60.2,57.0,3192,5.93,5.9,3.56
52695,0.51,Premium,E,VS1,61.3,58.0,1831,5.14,5.17,3.16
52696,0.92,Ideal,D,SI1,62.3,56.0,5779,6.2,6.23,3.87
52697,0.32,Good,E,VS2,58.8,63.0,801,4.48,4.54,2.65
52698,1.23,Very Good,H,VS2,60.2,63.0,7177,6.95,6.91,4.17
52699,0.31,Premium,I,VVS1,62.2,60.0,732,4.32,4.3,2.68
52700,1.5,Good,F,VS2,58.6,64.0,13160,7.52,7.46,4.39
52701,0.41,Premium,G,SI1,60.3,60.0,923,4.8,4.76,2.88
52702,0.23,Very Good,E,VVS2,62.6,59.0,505,3.93,3.96,2.47
52703,0.37,Very Good,F,IF,60.4,57.0,995,4.65,4.68,2.81
52704,0.7,Very Good,G,SI1,62.2,58.0,2095,5.63,5.66,3.51
52705,1.52,Good,H,SI1,64.1,59.0,8915,7.11,7.18,4.58
52706,1.25,Ideal,G,VVS1,61.3,56.0,10996,6.95,6.98,4.28
52707,0.4,Very Good,E,VVS2,62.1,59.0,1189,4.67,4.7,2.91
52708,0.51,Ideal,G,VVS2,60.1,56.0,1813,5.22,5.24,3.14
52709,0.75,Good,D,SI1,63.6,58.0,3024,5.77,5.65,3.63
52710,1.2,Ideal,G,VVS2,62.2,53.0,10463,6.8,6.84,4.24
52711,1.1,Very Good,F,VS2,61.4,58.0,6810,6.63,6.73,4.1
52712,1.4,Very Good,F,SI2,59.9,60.0,7345,7.29,7.38,4.44
52713,0.51,Very Good,E,SI2,61.6,57.0,1195,5.17,5.19,3.19
52714,0.7,Ideal,F,SI1,61.9,57.0,2230,5.66,5.75,3.53
52715,0.7,Ideal,F,SI1,60.8,57.0,2596,5.73,5.71,3.48
52716,1.01,Premium,E,VS2,62.5,58.0,6606,6.44,6.4,4.01
52717,0.53,Ideal,F,SI2,60.3,56.0,1335,5.25,5.3,3.18
52718,1.5,Very Good,G,SI2,58.5,62.0,8580,7.4,7.44,4.34
52719,0.32,Ideal,G,IF,61.0,57.0,918,4.41,4.44,2.7
52720,0.52,Ideal,G,SI1,62.6,56.0,1338,5.16,5.13,3.22
52721,1.02,Very Good,E,SI2,62.9,56.0,4398,6.36,6.43,4.02
52722,1.04,Ideal,F,SI1,59.9,56.0,4403,6.64,6.58,3.96
52723,0.34,Premium,G,VS2,62.0,59.0,596,4.43,4.47,2.76
52724,1.01,Fair,G,VS2,66.6,55.0,5475,6.27,6.22,4.16
52725,0.43,Ideal,F,VVS1,62.0,57.0,1358,4.81,4.84,2.99
52726,0.35,Ideal,E,IF,61.4,56.0,1197,4.53,4.56,2.79
52727,0.26,Ideal,F,IF,61.6,56.0,657,4.07,4.11,2.52
52728,0.72,Very Good,G,IF,60.7,56.0,3614,5.78,5.81,3.52
52729,0.5,Premium,E,SI1,62.6,56.0,1314,5.07,5.06,3.17
52730,0.52,Very Good,G,SI1,61.7,57.0,1311,5.13,5.16,3.17
52731,1.14,Very Good,G,SI2,59.5,59.0,4935,6.79,6.85,4.06
52732,1.07,Very Good,F,SI2,59.4,60.0,4552,6.68,6.75,3.99
52733,1.53,Ideal,H,VVS2,61.9,57.0,12731,7.35,7.39,4.56
52734,0.33,Premium,G,IF,59.4,59.0,853,4.49,4.54,2.68
52735,0.84,Ideal,G,SI2,61.0,56.0,2879,6.13,6.1,3.73
52736,0.23,Premium,H,VS1,59.4,61.0,434,4.05,4.0,2.39
52737,0.91,Very Good,G,SI1,63.4,59.0,3763,6.2,6.14,3.91
52738,1.52,Very Good,H,SI1,62.5,58.0,10145,7.28,7.34,4.57
52739,0.52,Good,G,SI2,63.1,56.0,1049,5.08,5.12,3.22
52740,0.31,Ideal,G,VVS1,62.5,54.0,1046,4.37,4.33,2.72
52741,0.59,Very Good,I,VS2,62.4,58.4,1392,5.3,5.36,3.32
52742,0.5,Good,E,VS1,58.2,61.0,1806,5.19,5.22,3.03
52743,0.51,Very Good,H,VS1,62.5,58.0,1343,5.09,5.12,3.19
52744,0.57,Ideal,D,VS2,61.8,56.0,1998,5.31,5.34,3.29
52745,1.51,Premium,E,SI2,62.0,62.0,7610,7.16,7.09,4.42
52746,0.62,Premium,F,SI1,59.8,60.0,1766,5.56,5.51,3.31
52747,0.25,Ideal,F,VS2,62.9,55.0,535,4.01,4.05,2.53
52748,0.51,Ideal,E,SI1,62.8,55.0,1546,5.12,5.07,3.2
52749,0.3,Ideal,E,VVS2,61.5,55.0,731,4.33,4.35,2.67
52750,0.7,Very Good,F,SI1,61.7,61.0,2230,5.67,5.7,3.51
52751,0.71,Very Good,E,SI2,63.1,56.0,2368,5.67,5.71,3.58
52752,0.36,Premium,G,SI2,62.4,58.0,608,4.58,4.56,2.85
52753,1.22,Premium,F,VS2,59.8,59.0,8417,6.96,6.92,4.15
52754,1.2,Good,G,SI1,63.5,60.0,4828,6.68,6.74,4.26
52755,0.3,Ideal,J,VS1,59.7,57.0,506,4.4,4.37,2.62
52756,1.75,Very Good,D,SI2,60.7,57.0,12012,7.78,7.83,4.74
52757,0.9,Very Good,D,SI1,59.4,62.0,4381,6.19,6.24,3.69
52758,0.43,Ideal,E,SI1,61.2,56.2,803,4.87,4.89,2.99
52759,0.54,Premium,D,VS2,61.5,58.0,1892,5.21,5.26,3.22
52760,0.6,Ideal,D,VS2,60.4,57.0,2019,5.49,5.53,3.33
52761,2.75,Ideal,D,I1,60.9,57.0,13156,9.04,8.98,5.49
52762,0.9,Very Good,H,SI2,62.9,57.0,3160,6.09,6.16,3.85
52763,0.7,Ideal,H,VS2,61.4,56.0,2733,5.72,5.75,3.52
52764,1.26,Ideal,E,SI1,61.5,59.0,8574,6.92,6.96,4.27
52765,0.91,Ideal,J,VVS2,60.2,57.0,3826,6.31,6.34,3.81
52766,0.38,Ideal,F,VVS1,62.3,54.1,1101,4.63,4.66,2.9
52767,0.53,Very Good,D,SI2,60.2,56.0,1307,5.23,5.26,3.16
52768,0.51,Very Good,F,VS2,62.9,57.0,1569,5.09,5.11,3.21
52769,1.15,Ideal,F,VS1,61.1,55.0,10316,6.76,6.82,4.15
52770,1.28,Premium,H,SI2,60.2,60.0,5376,6.97,6.93,4.31
52771,1.04,Ideal,E,SI2,59.0,57.0,3588,6.65,6.6,3.91
52772,1.01,Very Good,E,VS2,62.9,57.0,6488,6.37,6.43,4.02
52773,0.56,Ideal,F,VS2,62.2,55.0,1739,5.25,5.28,3.28
52774,1.01,Premium,G,SI2,60.1,59.0,4154,6.45,6.39,3.86
52775,1.01,Good,H,SI2,57.9,59.0,3903,6.64,6.59,3.83
52776,2.01,Premium,G,SI2,60.8,61.0,12260,8.14,8.07,4.93
52777,0.42,Very Good,H,VVS2,62.9,56.0,921,4.75,4.79,3.0
52778,0.52,Ideal,G,VVS2,61.2,55.0,1878,5.22,5.2,3.19
52779,1.03,Premium,E,VS2,62.5,59.0,6072,6.42,6.44,4.02
52780,0.74,Very Good,H,VVS2,60.5,60.0,2921,5.79,5.81,3.51
52781,0.4,Good,G,SI2,63.4,59.0,596,4.64,4.66,2.95
52782,0.3,Ideal,H,SI1,62.2,57.0,450,4.27,4.28,2.66
52783,0.32,Good,D,SI2,63.7,56.0,612,4.34,4.33,2.76
52784,1.01,Ideal,F,VS2,62.5,55.0,7338,6.38,6.41,4.0
52785,2.0,Premium,D,SI2,61.9,59.0,13098,8.02,8.0,4.98
52786,0.3,Ideal,E,VVS1,61.3,57.0,1071,4.32,4.36,2.66
52787,1.2,Ideal,I,VS1,61.5,59.0,6380,6.82,6.84,4.2
52788,0.71,Premium,G,SI1,60.4,59.0,2352,5.81,5.75,3.49
52789,1.2,Ideal,G,VVS1,62.2,57.0,9009,6.77,6.81,4.22
52790,0.5,Ideal,E,VS2,61.4,55.0,1614,5.13,5.16,3.16
52791,0.37,Ideal,F,VS2,60.6,56.0,957,4.64,4.63,2.81
52792,0.42,Premium,E,VS2,61.0,60.0,958,4.82,4.85,2.95
52793,1.2,Ideal,I,SI1,62.2,56.0,5174,6.75,6.73,4.19
52794,0.32,Ideal,G,VS2,62.1,56.0,524,4.36,4.4,2.72
52795,0.71,Premium,E,SI2,61.4,59.0,2306,5.74,5.7,3.51
52796,0.32,Ideal,D,VS2,61.3,56.0,758,4.37,4.41,2.69
52797,0.36,Good,F,VS1,63.6,60.0,945,4.52,4.47,2.86
52798,0.3,Very Good,F,SI1,63.5,57.0,641,4.26,4.21,2.69
52799,1.66,Premium,D,SI1,62.0,59.0,14224,7.55,7.6,4.7
52800,0.7,Good,F,SI2,62.2,59.0,2062,5.62,5.64,3.5
