,carat,cut,color,clarity,depth,table,price,x,y,z
25540,2.03,Ideal,J,VS2,60.5,57.0,14083,8.26,8.2,4.98
25541,1.18,Ideal,E,IF,61.1,56.0,14847,6.78,6.91,4.18
25542,1.08,Ideal,G,VS2,62.1,57.0,5661,6.57,6.54,4.07
25543,0.33,Very Good,H,SI1,63.0,58.0,475,4.4,4.42,2.78
25544,0.42,Premium,H,VS1,61.2,60.0,1087,4.84,4.77,2.94
25545,0.3,Ideal,F,VS2,62.5,54.0,573,4.29,4.32,2.69
25546,0.56,Ideal,E,VS2,61.9,56.0,1915,5.32,5.27,3.28
25547,0.3,Premium,D,SI1,62.0,60.0,552,4.26,4.29,2.65
25548,0.61,Very Good,E,SI1,62.1,55.0,1829,5.43,5.46,3.38
25549,1.0,Premium,D,SI1,59.6,57.0,5880,6.54,6.44,3.87
25550,0.38,Ideal,G,IF,61.6,56.0,1074,4.67,4.72,2.89
25551,1.25,Very Good,H,VS2,63.3,57.0,7525,6.87,6.82,4.33
25552,1.02,Good,G,VS2,63.7,57.0,5943,6.24,6.31,4.0
25553,0.51,Ideal,H,SI2,61.9,54.0,983,5.13,5.15,3.18
25554,0.3,Ideal,D,VVS1,61.1,57.0,1000,4.34,4.36,2.66
25555,1.14,Ideal,G,VVS2,61.0,56.0,9013,6.74,6.76,4.12
25556,0.52,Good,E,VS2,63.4,57.0,1576,5.12,5.16,3.26
25557,0.25,Good,H,VVS1,60.6,64.0,401,4.05,4.07,2.46
25558,1.21,Premium,F,SI2,61.8,59.0,4472,6.82,6.77,4.2
25559,1.51,Premium,F,VS2,59.1,60.0,15253,7.52,7.45,4.42
25560,0.42,Ideal,D,VVS2,61.4,56.0,1389,4.85,4.82,2.97
25561,0.9,Very Good,H,VS1,61.7,58.0,4466,6.18,6.26,3.84
25562,0.32,Ideal,G,VVS1,62.2,55.0,1080,4.4,4.38,2.73
25563,1.51,Good,I,SI1,63.7,61.0,8245,7.15,7.11,4.54
25564,0.71,Very Good,F,VVS2,62.0,56.0,3612,5.71,5.74,3.55
25565,0.72,Very Good,E,VS2,62.9,57.0,2990,5.68,5.73,3.59
25566,0.75,Ideal,G,VS2,60.6,55.0,2991,5.91,5.93,3.59
25567,2.0,Good,J,SI1,64.2,61.0,11988,7.72,7.69,4.95
25568,1.56,Premium,G,VS1,60.9,58.0,14139,7.49,7.53,4.57
25569,0.35,Ideal,D,SI1,62.3,55.0,827,4.56,4.52,2.83
25570,0.32,Very Good,G,SI1,62.0,58.5,540,4.36,4.41,2.72
25571,0.41,Good,E,VVS1,64.3,54.0,957,4.68,4.72,3.02
25572,0.9,Premium,E,SI1,62.7,60.0,4443,6.13,6.03,3.81
25573,0.59,Very Good,F,SI1,61.4,58.0,1595,5.39,5.45,3.33
25574,0.3,Ideal,F,IF,61.8,55.0,886,4.32,4.35,2.68
25575,1.5,Premium,E,I1,61.5,58.0,4032,7.38,7.2,4.5
25576,1.02,Premium,G,VS1,62.0,59.0,6238,6.45,6.39,3.98
25577,1.11,Good,I,VVS2,60.1,64.0,5221,6.73,6.62,4.02
25578,0.41,Very Good,G,VS1,60.6,56.0,976,4.83,4.87,2.94
25579,1.07,Ideal,G,SI1,62.1,57.0,5232,6.59,6.52,4.07
25580,0.3,Ideal,E,VS1,62.1,58.0,670,4.27,4.3,2.66
25581,0.27,Ideal,G,IF,61.6,57.0,566,4.18,4.21,2.58
25582,1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83
25583,1.0,Very Good,D,VS1,60.0,60.0,7281,6.44,6.49,3.88
25584,1.01,Premium,J,SI2,61.2,59.0,3733,6.43,6.37,3.92
25585,1.01,Very Good,I,SI2,62.2,59.0,5000,6.36,6.41,3.97
25586,0.55,Very Good,D,SI2,63.3,56.0,1295,5.22,5.24,3.31
25587,0.7,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51
25588,0.71,Very Good,G,VS2,63.3,56.0,2549,5.67,5.74,3.61
25589,1.07,Very Good,G,VVS2,61.6,57.0,7457,6.55,6.59,4.05
25590,1.08,Very Good,I,VS1,62.5,57.0,4790,6.51,6.54,4.08
25591,0.73,Ideal,I,VVS2,62.3,55.0,2519,5.77,5.76,3.59
25592,0.21,Premium,D,VS2,61.6,59.0,386,3.82,3.78,2.34
25593,0.57,Very Good,D,IF,61.3,57.0,4032,5.33,5.41,3.29
25594,0.84,Very Good,E,SI1,58.8,58.0,3453,6.16,6.28,3.66
25595,0.3,Ideal,I,VVS1,61.1,57.0,709,4.36,4.32,2.65
25596,0.31,Ideal,H,VS1,62.4,55.0,544,4.33,4.36,2.71
25597,1.02,Premium,G,SI2,62.5,58.0,4471,6.4,6.43,4.01
25598,1.7,Ideal,F,VS2,62.3,56.0,18055,7.65,7.61,4.75
25599,1.56,Premium,E,SI2,62.4,60.0,9909,7.36,7.41,4.61
25600,0.45,Fair,G,VS1,66.3,56.0,1027,4.82,4.65,3.14
25601,0.82,Good,J,SI1,57.4,59.0,2140,6.25,6.19,3.57
25602,0.52,Ideal,G,VS1,60.9,55.0,1815,5.22,5.16,3.16
25603,0.41,Ideal,D,SI2,62.6,57.0,841,4.77,4.72,2.97
25604,1.5,Fair,F,VVS2,64.7,53.0,16364,7.22,7.15,4.65
25605,0.33,Ideal,G,VS2,61.2,55.0,579,4.46,4.52,2.75
25606,2.03,Premium,H,I1,59.4,59.0,7421,8.31,8.22,4.91
25607,1.02,Premium,D,SI2,60.3,58.0,4718,6.52,6.48,3.92
25608,1.01,Very Good,F,VS1,59.9,59.0,6825,6.52,6.57,3.92
25609,1.35,Ideal,H,SI1,62.8,57.0,7619,6.98,7.09,4.42
25610,0.31,Premium,H,VVS2,61.4,58.0,802,4.35,4.32,2.66
25611,0.6,Ideal,F,VS1,61.9,55.0,2201,5.4,5.42,3.35
25612,1.02,Very Good,D,SI2,63.4,59.0,4718,6.41,6.37,4.05
25613,0.7,Very Good,H,SI1,62.2,56.0,2107,5.64,5.67,3.52
25614,0.51,Premium,F,VS2,60.1,59.0,1574,5.2,5.18,3.12
25615,0.51,Very Good,F,VS2,63.0,57.0,1423,5.05,5.11,3.2
25616,0.32,Very Good,G,VS2,63.1,57.0,720,4.35,4.3,2.73
25617,0.71,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52
25618,0.3,Premium,H,VVS1,60.7,58.0,796,4.38,4.35,2.65
25619,0.36,Ideal,F,VS2,60.5,57.0,786,4.61,4.65,2.8
25620,0.7,Ideal,D,SI1,61.7,57.0,3199,5.76,5.73,3.54
25621,0.7,Good,G,SI2,60.1,65.0,2268,5.7,5.65,3.41
25622,0.74,Good,F,SI2,62.6,65.0,2685,5.66,5.69,3.55
25623,0.91,Very Good,E,SI1,61.9,61.0,4031,6.11,6.14,3.79
25624,0.52,Ideal,E,VS2,62.1,57.0,1617,5.22,5.19,3.23
25625,0.32,Ideal,D,VS2,62.2,55.0,972,4.41,4.37,2.73
25626,2.03,Ideal,F,SI2,62.4,57.0,12677,8.09,8.02,5.03
25627,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
25628,0.3,Ideal,G,SI2,61.4,56.0,422,4.33,4.34,2.66
25629,0.75,Ideal,E,SI2,62.6,55.0,3129,5.72,5.79,3.6
25630,1.18,Premium,G,VVS2,59.7,58.0,9537,6.94,6.9,4.13
25631,0.53,Good,F,VS1,61.8,62.8,1624,5.13,5.16,3.18
25632,0.26,Very Good,F,SI1,61.3,55.0,401,4.15,4.21,2.56
25633,1.14,Ideal,G,VS1,61.8,55.0,8121,6.71,6.76,4.16
25634,0.53,Ideal,F,VS1,62.3,55.0,1812,5.18,5.22,3.24
25635,0.3,Premium,G,SI2,62.3,59.0,506,4.29,4.25,2.66
25636,2.04,Premium,J,VS2,63.0,58.0,13734,8.02,7.99,5.04
25637,1.5,Premium,H,SI1,61.4,58.0,10080,7.41,7.28,4.51
25638,0.71,Ideal,G,VVS2,60.7,57.0,2843,5.81,5.78,3.52
25639,2.0,Very Good,J,SI1,62.2,59.0,12196,7.92,7.97,4.94
25640,0.32,Ideal,H,VVS1,61.3,56.0,708,4.41,4.43,2.71
25641,0.96,Fair,H,SI2,67.6,63.0,2672,5.99,5.84,4.01
25642,0.31,Premium,H,SI1,60.5,60.0,573,4.4,4.33,2.64
25643,0.24,Very Good,E,VVS1,62.0,60.0,485,3.96,4.01,2.47
25644,1.05,Ideal,I,SI1,60.4,57.0,3822,6.6,6.58,3.98
25645,0.38,Premium,G,VS2,59.3,59.0,766,4.71,4.74,2.8
25646,1.07,Very Good,F,VVS1,60.2,58.0,9808,6.57,6.65,3.98
25647,0.52,Ideal,G,VVS2,62.2,56.0,1906,5.13,5.16,3.2
25648,1.05,Good,D,SI1,63.7,59.0,6174,6.42,6.38,4.08
25649,0.53,Ideal,G,VS1,62.1,57.0,1813,5.18,5.16,3.21
25650,1.51,Good,I,VS1,65.8,57.0,8210,7.09,7.17,4.69
25651,0.57,Very Good,G,SI2,60.5,56.0,1171,5.41,5.44,3.28
25652,0.58,Ideal,E,SI2,62.8,56.0,1346,5.3,5.37,3.35
25653,1.29,Very Good,I,SI1,63.6,57.0,5771,6.88,6.92,4.39
25654,0.3,Very Good,D,VS1,59.7,58.0,681,4.39,4.32,2.6
25655,0.9,Premium,H,VS2,61.7,59.0,4266,6.13,6.19,3.8
25656,0.31,Ideal,E,SI1,62.4,57.0,698,4.34,4.31,2.7
25657,1.0,Premium,H,SI1,58.3,60.0,4816,6.5,6.44,3.77
25658,0.3,Ideal,G,VS1,61.7,57.0,605,4.3,4.32,2.66
25659,0.7,Very Good,E,SI2,61.5,56.0,2298,5.71,5.73,3.52
25660,0.29,Good,E,VVS2,62.7,62.0,617,4.19,4.23,2.64
25661,0.9,Very Good,J,SI2,63.3,59.0,2973,6.08,6.12,3.86
25662,0.65,Premium,G,SI1,59.9,59.0,1712,5.69,5.62,3.39
25663,0.7,Premium,F,VS2,63.0,61.0,2648,5.64,5.59,3.54
25664,0.52,Ideal,I,IF,60.9,57.0,2111,5.17,5.21,3.16
25665,0.41,Premium,G,VS2,60.9,61.0,1061,4.75,4.74,2.89
25666,0.25,Ideal,G,VVS2,61.5,56.0,525,4.06,4.08,2.5
25667,1.04,Ideal,G,VS2,62.5,57.0,6709,6.49,6.46,4.05
25668,0.3,Good,G,VVS1,63.1,58.0,789,4.28,4.31,2.71
25669,0.42,Premium,G,VS2,60.1,61.0,1087,4.84,4.81,2.9
25670,0.55,Premium,E,VS2,60.5,58.0,1881,5.32,5.26,3.2
25671,0.7,Good,F,VS1,63.7,57.0,2441,5.55,5.62,3.56
25672,0.32,Premium,E,SI2,59.7,60.0,576,4.45,4.43,2.65
25673,0.62,Ideal,D,VS1,61.0,57.0,2562,5.51,5.54,3.37
25674,0.51,Very Good,I,SI2,63.3,58.0,995,5.09,5.02,3.2
25675,1.74,Very Good,F,VS2,62.0,57.0,18430,7.65,7.7,4.76
25676,0.21,Premium,E,VS2,60.5,59.0,386,3.87,3.83,2.33
25677,1.04,Ideal,G,VS2,61.4,57.0,6177,6.5,6.53,4.0
25678,0.23,Very Good,E,VVS2,64.1,58.0,505,3.85,3.89,2.48
25679,0.26,Ideal,E,VVS1,61.7,56.0,635,4.09,4.11,2.53
25680,0.35,Ideal,E,VS2,61.5,55.0,984,4.56,4.52,2.79
25681,2.04,Very Good,I,VS2,60.3,59.0,17315,8.18,8.2,4.94
25682,0.37,Ideal,D,VVS2,61.6,56.0,1071,4.61,4.65,2.85
25683,1.23,Ideal,G,SI2,58.8,60.0,6005,7.01,7.08,4.14
25684,0.54,Ideal,G,VS2,61.7,55.0,1401,5.22,5.26,3.23
25685,1.52,Ideal,H,SI2,62.3,56.0,7388,7.34,7.24,4.54
25686,0.7,Ideal,G,SI1,60.9,57.0,2394,5.77,5.79,3.52
25687,0.57,Fair,E,SI1,64.6,59.0,1383,5.22,5.18,3.36
25688,0.54,Premium,F,VS1,61.8,59.0,1649,5.16,5.23,3.21
25689,0.7,Very Good,G,VS2,62.5,54.0,2562,5.63,5.69,3.54
25690,1.1,Premium,H,SI1,62.0,58.0,5267,6.68,6.6,4.12
25691,0.58,Ideal,E,SI1,61.5,55.0,1636,5.34,5.39,3.3
25692,0.59,Ideal,G,VS2,61.9,57.0,2336,5.41,5.38,3.34
25693,1.24,Premium,G,SI1,58.9,58.0,6145,7.08,6.98,4.14
25694,1.13,Very Good,H,VS2,61.7,56.0,5625,6.65,6.73,4.13
25695,0.32,Ideal,H,VS1,63.0,55.0,720,4.42,4.4,2.78
25696,0.41,Premium,G,VS2,59.7,59.0,827,4.81,4.84,2.88
25697,1.28,Ideal,G,IF,61.7,56.0,13360,6.95,6.99,4.3
25698,0.34,Ideal,H,VVS1,62.2,54.0,740,4.48,4.53,2.8
25699,0.55,Ideal,I,SI1,61.3,55.0,1134,5.3,5.33,3.26
25700,0.35,Premium,D,SI2,60.8,58.0,669,4.57,4.51,2.76
25701,0.71,Good,J,VS2,60.6,61.0,1922,5.7,5.79,3.48
25702,0.85,Premium,F,VVS2,61.2,60.0,4451,6.13,6.1,3.74
25703,0.51,Ideal,G,SI2,61.3,58.0,1091,5.15,5.19,3.17
25704,1.01,Very Good,E,VS1,63.4,58.0,7366,6.38,6.36,4.04
25705,1.07,Ideal,G,VS2,61.4,57.0,7275,6.56,6.63,4.05
25706,0.3,Ideal,G,VVS1,61.5,57.0,764,4.28,4.31,2.64
25707,0.94,Ideal,D,SI1,62.3,57.0,4575,6.24,6.29,3.9
25708,2.01,Premium,J,VVS1,62.2,58.0,15836,8.1,7.89,5.0
25709,0.58,Ideal,G,SI2,62.0,57.0,1134,5.35,5.29,3.3
25710,1.51,Ideal,D,SI1,62.3,56.0,12688,7.3,7.4,4.58
25711,1.67,Premium,I,VS1,61.1,58.0,11400,7.69,7.6,4.67
25712,1.04,Ideal,G,SI2,61.4,57.0,4375,6.48,6.54,4.0
25713,1.54,Very Good,I,VS1,61.1,63.0,10349,7.43,7.36,4.52
25714,1.01,Premium,G,I1,61.7,62.0,2364,6.41,6.35,3.93
25715,1.01,Premium,F,SI1,62.9,58.0,5090,6.43,6.35,4.02
25716,1.04,Very Good,G,VS1,63.4,59.0,6814,6.46,6.38,4.07
25717,1.01,Premium,G,SI1,62.3,60.0,4395,6.31,6.25,3.91
25718,1.0,Premium,H,SI2,59.4,60.0,3360,6.55,6.49,3.87
25719,1.09,Premium,F,SI1,60.9,59.0,5384,6.64,6.59,4.03
25720,0.25,Very Good,E,VVS1,60.1,57.0,526,4.08,4.11,2.46
25721,0.81,Premium,H,VS1,61.7,58.0,3107,5.98,5.95,3.68
25722,0.31,Ideal,E,VVS1,61.7,56.0,853,4.38,4.4,2.71
25723,0.31,Very Good,E,SI1,63.0,58.0,507,4.29,4.31,2.71
25724,0.51,Ideal,D,VS2,61.6,56.0,1787,5.15,5.17,3.18
25725,0.5,Premium,I,VVS1,58.2,62.0,1415,5.25,5.19,3.04
25726,0.32,Premium,E,VS2,60.5,55.0,900,4.49,4.43,2.7
25727,0.42,Premium,F,VS2,61.9,58.0,945,4.8,4.76,2.96
25728,1.38,Ideal,H,VS1,63.6,56.0,8037,7.05,7.0,4.47
25729,0.3,Premium,G,VS1,61.8,59.0,605,4.34,4.37,2.69
25730,0.35,Very Good,E,SI1,61.9,58.0,614,4.49,4.52,2.79
25731,1.08,Ideal,F,VS2,62.5,57.0,7625,6.52,6.57,4.09
25732,1.76,Premium,E,SI2,62.1,58.0,9580,7.7,7.62,4.74
25733,0.53,Good,J,VS2,63.3,56.0,1023,5.12,5.18,3.26
25734,1.25,Premium,J,VS2,62.2,59.0,5396,6.88,6.86,4.27
25735,0.24,Premium,E,VVS1,60.6,59.0,668,4.02,4.0,2.43
25736,0.37,Ideal,H,SI1,62.1,56.0,552,4.6,4.61,2.86
25737,0.9,Premium,E,VS1,62.1,59.0,5116,6.15,6.09,3.8
25738,0.33,Very Good,G,VVS2,60.9,59.0,752,4.45,4.49,2.72
25739,0.52,Ideal,E,VVS2,62.0,54.0,2230,5.16,5.19,3.21
25740,0.32,Very Good,G,VS1,61.7,55.0,645,4.37,4.41,2.71
25741,1.21,Premium,D,SI2,62.2,60.0,5889,6.8,6.83,4.24
25742,0.8,Ideal,H,VS2,62.1,54.0,3030,5.96,5.99,3.71
25743,0.62,Good,D,VS2,58.9,64.0,2288,5.62,5.55,3.29
25744,0.23,Very Good,E,VVS1,61.9,58.0,472,3.94,3.98,2.45
25745,0.35,Very Good,G,SI1,63.4,56.0,669,4.5,4.46,2.84
25746,1.51,Very Good,F,SI1,63.2,57.0,9417,7.34,7.23,4.6
25747,0.26,Good,H,VVS2,63.3,58.0,468,4.04,4.08,2.57
25748,0.52,Very Good,H,VS2,63.5,58.0,1385,5.12,5.11,3.25
25749,0.53,Very Good,E,SI1,63.3,56.0,1326,5.13,5.17,3.26
25750,0.35,Premium,D,SI1,61.5,58.0,601,4.53,4.55,2.79
25751,0.7,Good,H,SI1,63.7,59.0,2335,5.59,5.53,3.54
25752,0.45,Fair,F,VS2,64.2,58.0,1037,4.9,4.75,3.1
25753,1.39,Ideal,J,VS2,60.3,57.0,6252,7.24,7.26,4.37
25754,1.15,Premium,F,SI2,61.8,54.0,4186,6.78,6.75,4.18
25755,0.36,Ideal,D,SI1,62.7,57.0,663,4.54,4.59,2.86
25756,0.31,Premium,D,SI1,60.6,59.0,684,4.39,4.35,2.65
25757,1.22,Good,H,SI2,63.5,56.0,6250,6.84,6.77,4.32
25758,0.23,Very Good,D,VVS2,61.4,58.0,530,3.92,3.96,2.42
25759,1.0,Good,G,SI2,61.4,61.0,3646,6.32,6.35,3.89
25760,0.52,Ideal,I,VVS1,60.1,56.0,1454,5.24,5.27,3.16
25761,2.0,Premium,F,SI1,58.8,61.0,17172,8.29,8.23,4.86
25762,0.44,Ideal,I,VS1,61.8,55.0,807,4.89,4.92,3.03
25763,0.5,Very Good,E,VVS2,61.7,61.0,2083,5.09,5.12,3.15
25764,0.38,Ideal,E,VVS1,62.6,56.0,1327,4.64,4.6,2.89
25765,0.3,Very Good,F,VVS1,61.0,57.0,790,4.33,4.36,2.65
25766,0.9,Ideal,E,VS2,62.3,57.0,6018,6.16,6.19,3.85
25767,0.91,Good,I,SI1,64.2,59.0,2700,6.05,5.98,3.86
25768,1.22,Good,G,VS2,59.9,61.0,8533,6.88,6.91,4.13
25769,1.24,Ideal,F,VS2,62.2,56.0,8298,6.94,6.88,4.3
25770,0.7,Very Good,G,VS2,58.2,59.0,2513,5.87,5.95,3.44
25771,0.9,Fair,H,SI1,65.6,57.0,3024,6.04,6.01,3.95
25772,1.51,Ideal,G,VVS2,62.3,55.0,14750,7.35,7.29,4.56
25773,1.11,Good,I,VS1,59.2,64.0,4817,6.8,6.77,4.02
25774,0.31,Very Good,H,VS2,63.1,58.0,628,4.32,4.27,2.71
25775,0.4,Very Good,H,VS1,61.8,53.0,770,4.76,4.78,2.95
25776,0.31,Good,G,VS1,63.3,56.0,625,4.29,4.33,2.73
25777,0.29,Ideal,E,VVS2,61.9,56.0,815,4.22,4.24,2.62
25778,1.16,Ideal,G,SI2,61.7,56.0,4710,6.82,6.76,4.18
25779,0.5,Premium,E,VS2,61.3,56.0,1629,5.16,5.11,3.15
25780,0.73,Ideal,G,SI1,62.3,54.0,2321,5.81,5.78,3.61
25781,0.42,Ideal,H,VVS2,62.0,57.0,823,4.79,4.82,2.98
25782,0.5,Very Good,F,SI2,63.5,58.0,1094,5.03,4.98,3.18
25783,1.23,Ideal,G,VVS2,61.0,57.0,10304,6.93,6.9,4.22
25784,1.5,Fair,H,I1,66.6,54.0,4939,7.05,7.01,4.68
25785,0.43,Ideal,I,VS1,62.4,56.0,1218,4.81,4.84,3.01
25786,0.56,Ideal,F,SI1,61.5,55.0,1365,5.32,5.35,3.28
25787,0.5,Good,G,VVS2,64.1,56.0,1666,5.02,5.06,3.23
25788,0.33,Ideal,I,VVS2,62.4,56.0,743,4.43,4.41,2.76
25789,0.42,Ideal,G,VVS1,61.1,56.0,1235,4.84,4.82,2.95
25790,0.39,Premium,J,VS1,61.6,59.0,616,4.67,4.71,2.89
25791,0.31,Very Good,E,SI1,63.1,54.0,698,4.34,4.31,2.73
25792,1.0,Premium,G,VS1,61.9,60.0,5242,6.39,6.31,3.93
25793,0.33,Ideal,G,VS1,61.9,56.0,666,4.44,4.48,2.76
25794,0.5,Premium,G,VVS2,60.9,59.0,1935,5.12,5.09,3.11
25795,0.81,Good,E,I1,64.1,59.0,2608,5.89,5.85,3.76
25796,0.35,Ideal,D,VS2,62.4,55.0,829,4.48,4.52,2.81
25797,0.42,Premium,E,SI1,60.0,58.0,722,4.85,4.89,2.92
25798,0.3,Ideal,F,IF,62.0,56.0,1013,4.34,4.3,2.68
25799,0.3,Very Good,E,SI2,58.8,60.0,393,4.39,4.42,2.59
25800,0.3,Ideal,G,VS2,61.9,57.0,984,4.26,4.3,2.65
25801,1.23,Very Good,I,SI1,60.5,58.0,5763,6.9,6.94,4.19
25802,1.02,Premium,H,VS2,61.2,58.0,5312,6.5,6.47,3.97
25803,2.01,Fair,J,SI1,64.4,61.0,11212,7.74,7.78,5.0
25804,1.51,Fair,I,VS2,64.6,58.0,8287,7.19,7.15,4.63
25805,1.0,Premium,H,VS2,62.6,59.0,5320,6.37,6.31,3.97
25806,1.51,Premium,G,VS1,62.5,58.0,13811,7.27,7.23,4.53
25807,0.65,Good,G,VS1,60.0,60.4,2241,5.6,5.7,3.39
25808,2.01,Very Good,F,SI2,60.8,57.0,17244,8.09,8.15,4.94
25809,0.39,Ideal,E,VS2,61.3,56.0,911,4.71,4.75,2.9
25810,1.57,Premium,J,VS1,60.8,61.0,7190,7.6,7.49,4.59
25811,0.43,Very Good,J,VS2,60.9,59.0,731,4.86,4.9,2.97
25812,0.3,Premium,H,VS1,62.2,60.0,675,4.29,4.23,2.65
25813,0.39,Ideal,G,SI1,60.7,57.0,665,4.69,4.8,2.88
25814,0.41,Ideal,F,VS2,61.1,56.0,1107,4.83,4.8,2.94
25815,0.39,Ideal,G,VVS2,62.1,56.0,886,4.67,4.7,2.91
25816,1.76,Ideal,I,VVS2,60.2,58.0,14065,7.84,7.87,4.73
25817,1.01,Very Good,G,SI1,62.0,63.0,3137,6.34,6.25,3.9
25818,0.34,Very Good,G,SI2,62.8,58.0,447,4.43,4.46,2.79
25819,0.9,Very Good,I,SI2,60.9,63.0,2704,6.21,6.13,3.76
25820,0.3,Premium,F,VS2,60.6,60.0,605,4.36,4.39,2.65
25821,0.65,Premium,D,VS1,59.4,62.0,2387,5.72,5.66,3.38
25822,1.23,Ideal,I,SI1,61.8,58.0,6389,6.87,6.91,4.26
25823,2.19,Very Good,E,SI2,62.4,61.0,18067,8.23,8.31,5.16
25824,1.26,Premium,F,VS1,62.7,58.0,9896,6.86,6.93,4.32
25825,0.51,Ideal,G,IF,61.4,54.0,2208,5.18,5.24,3.2
25826,1.52,Premium,F,VS2,59.4,55.0,14388,7.52,7.46,4.45
25827,1.52,Premium,E,SI2,62.9,59.0,9576,7.31,7.26,4.58
25828,0.71,Very Good,D,VVS2,61.7,58.0,4014,5.71,5.74,3.53
25829,0.3,Ideal,D,VVS2,61.4,55.0,1041,4.34,4.36,2.67
25830,0.53,Ideal,G,IF,62.1,57.0,2372,5.16,5.21,3.22
25831,1.13,Very Good,F,SI1,60.6,60.0,5481,6.67,6.76,4.07
25832,1.01,Ideal,G,SI1,60.7,58.0,4868,6.55,6.52,3.97
25833,1.2,Ideal,H,SI1,61.9,56.0,6578,6.78,6.82,4.21
25834,0.41,Premium,D,VVS2,61.8,58.0,1356,4.79,4.75,2.95
25835,0.4,Ideal,F,VS1,61.3,56.0,982,4.73,4.76,2.91
25836,1.03,Ideal,H,SI2,61.1,57.0,4325,6.48,6.52,3.97
25837,1.02,Very Good,D,SI2,62.7,59.0,4712,6.36,6.44,4.01
25838,1.09,Very Good,F,VS2,61.4,54.0,6990,6.66,6.7,4.1
25839,0.33,Premium,E,SI1,59.1,59.0,693,4.59,4.54,2.7
25840,0.41,Ideal,I,VVS1,62.3,53.0,785,4.77,4.79,2.98
25841,0.3,Premium,I,VS1,60.5,60.0,608,4.33,4.3,2.61
25842,0.39,Very Good,G,VS1,61.7,62.0,741,4.65,4.69,2.88
25843,0.62,Ideal,H,VVS2,62.0,56.0,2052,5.46,5.48,3.39
25844,1.12,Premium,D,SI2,61.2,60.0,5329,6.67,6.63,4.07
25845,0.54,Ideal,G,VVS1,61.6,55.0,2041,5.22,5.24,3.22
25846,1.12,Ideal,G,I1,60.3,57.0,3874,6.73,6.8,4.08
25847,1.51,Very Good,E,VS2,63.3,61.0,13757,7.24,7.17,4.56
25848,1.5,Ideal,J,SI1,59.4,62.0,6745,7.38,7.35,4.38
25849,0.41,Ideal,F,VVS1,60.9,56.0,1356,4.83,4.79,2.93
25850,1.51,Premium,F,VS1,61.7,59.0,15581,7.33,7.29,4.51
25851,1.0,Good,H,VS2,63.6,61.0,4722,6.25,6.21,3.96
25852,1.0,Good,H,SI1,56.8,65.0,4086,6.61,6.49,3.72
25853,0.57,Premium,G,VS2,62.8,57.0,1728,5.28,5.23,3.3
25854,0.33,Ideal,E,SI2,61.7,55.0,427,4.44,4.47,2.75
25855,1.22,Very Good,H,SI1,62.5,59.0,6323,6.79,6.82,4.25
25856,1.0,Very Good,F,SI2,61.7,58.0,3789,6.32,6.36,3.91
25857,0.71,Premium,I,SI2,60.3,58.0,1917,5.78,5.72,3.47
25858,0.44,Ideal,E,VVS1,61.1,56.0,1924,4.91,4.94,3.01
25859,1.23,Ideal,I,VVS2,62.0,55.0,7299,6.86,6.89,4.26
25860,0.93,Very Good,F,SI1,58.8,60.0,4081,6.37,6.49,3.78
25861,0.72,Ideal,F,VS2,61.1,56.0,2607,5.83,5.79,3.55
25862,0.9,Premium,G,VS2,60.9,58.0,4183,6.34,6.19,3.79
25863,0.29,Very Good,E,VVS1,59.5,61.0,609,4.29,4.31,2.56
25864,0.35,Ideal,I,VS2,62.5,57.0,491,4.5,4.53,2.82
25865,0.81,Ideal,F,VS1,62.3,55.0,4412,5.97,6.0,3.73
25866,0.9,Good,F,VS2,63.3,57.0,4432,6.11,6.15,3.88
25867,0.33,Ideal,G,VS1,61.8,56.0,854,4.45,4.42,2.74
25868,0.52,Good,G,IF,59.8,57.0,2093,5.24,5.27,3.14
25869,0.52,Ideal,E,VS1,61.3,56.0,1726,5.18,5.22,3.19
25870,1.11,Premium,E,VS1,59.8,60.0,9299,6.75,6.72,4.03
25871,1.21,Ideal,F,VS2,62.4,59.0,8691,6.82,6.77,4.24
25872,0.54,Premium,E,VS1,61.3,56.0,1960,5.27,5.23,3.22
25873,2.01,Very Good,H,I1,61.7,63.0,8104,7.94,7.91,4.89
25874,1.03,Ideal,D,SI1,62.2,56.0,6299,6.48,6.45,4.02
25875,1.5,Premium,E,SI2,61.7,58.0,8190,7.2,7.17,4.43
25876,0.5,Good,J,VS2,57.7,60.0,963,5.28,5.26,3.04
25877,1.53,Very Good,H,SI2,60.6,63.0,6597,7.43,7.38,4.49
25878,1.03,Ideal,E,SI1,58.9,57.0,4873,6.62,6.56,3.88
25879,0.46,Good,E,SI1,62.7,58.0,967,4.87,4.92,3.07
25880,1.72,Very Good,F,I1,60.5,59.0,6962,7.71,7.8,4.69
25881,0.44,Premium,G,VVS1,60.9,59.0,1235,4.9,4.96,3.0
25882,0.61,Ideal,F,SI2,62.3,57.0,1303,5.38,5.44,3.37
25883,0.31,Ideal,H,VS2,61.3,56.0,507,4.36,4.38,2.68
25884,1.07,Ideal,H,VVS2,61.3,57.0,7821,6.6,6.62,4.05
25885,0.3,Very Good,E,SI1,61.8,60.0,526,4.23,4.28,2.63
